danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014
0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56
0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081
0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014
0.556,0.657,0,-6.075,1,0.0265,0.17,0.0,0.113,0.79,80.529
0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944
0.695,0.884,11,-1.953,0,0.172,0.106,0.0,0.134,0.803,100.088
0.728,0.849,1,-5.092,0,0.049,0.0747,2.58e-05,0.193,0.956,114.033
0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996
0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96
0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5
0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971
0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0
0.451,0.89,9,-12.737,1,0.0435,0.00045,0.167,0.495,0.412,169.934
0.689,0.702,2,-5.278,1,0.0356,0.203,0.00052,0.145,0.562,98.018
0.287,0.473,5,-3.551,1,0.034,0.0858,4.4e-05,0.383,0.577,186.283
0.573,0.593,6,-7.225,1,0.0299,0.114,2.65e-06,0.122,0.425,159.978
0.334,0.307,0,-8.522,1,0.033,0.818,5.55e-05,0.362,0.426,169.53
0.587,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992
0.743,0.807,3,-5.917,1,0.0538,0.404,5.49e-06,0.0723,0.721,145.01
0.501,0.684,11,-6.706,1,0.0566,0.00494,0.000478,0.0524,0.442,131.952
0.209,0.826,9,-5.458,0,0.0709,1.68e-05,0.0337,0.112,0.385,153.879
0.634,0.778,9,-4.135,1,0.0809,0.0189,0.0,0.291,0.462,155.982
0.604,0.716,0,-6.649,1,0.0498,0.0143,0.0,0.272,0.782,127.989
0.611,0.584,11,-6.897,0,0.0301,0.083,0.0,0.432,0.181,116.106
0.517,0.668,1,-6.012,1,0.116,0.0712,0.0,0.407,0.646,79.782
0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964
0.583,0.43,9,-7.748,1,0.0353,0.801,0.0,0.0867,0.367,84.967
0.485,0.656,10,-6.121,0,0.0528,0.0346,0.0,0.155,0.106,140.107
0.541,0.701,4,-5.669,1,0.0624,0.0333,1.02e-06,0.0838,0.237,146.972
0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998
0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966
0.648,0.692,1,-4.287,1,0.0456,0.00309,5.2e-06,0.0929,0.83,169.98
0.816,0.875,11,-4.821,1,0.0311,0.203,0.0,0.209,0.491,131.958
0.748,0.767,11,-7.806,0,0.172,0.0267,0.0,0.334,0.519,133.929
0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401
0.585,0.835,5,-6.453,1,0.113,0.0687,0.0,0.275,0.93,164.988
0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025
0.635,0.866,5,-2.695,1,0.0473,0.0697,0.0,0.0955,0.853,133.889
0.927,0.642,10,-4.466,0,0.0657,0.00791,3.62e-05,0.279,0.901,123.969
0.614,0.81,0,-5.184,1,0.0926,0.0101,0.0,0.0832,0.605,171.09
0.663,0.66,0,-7.802,1,0.0501,0.596,0.00156,0.331,0.483,142.009
0.588,0.55,1,-5.878,1,0.0269,0.166,8.67e-06,0.11,0.39,115.01
0.707,0.582,0,-6.308,1,0.0268,0.0153,4.78e-06,0.104,0.272,115.017
0.505,0.595,2,-5.766,1,0.0903,0.0571,0.0,0.109,0.365,156.894
0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044
0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011
0.662,0.64,7,-5.223,1,0.0742,0.0227,0.0,0.142,0.921,90.002
0.574,0.71,11,-4.84,0,0.0361,0.177,0.0,0.0867,0.6,172.88
0.61,0.626,0,-4.784,1,0.0333,0.0103,1.37e-05,0.0875,0.606,73.536
0.67,0.671,11,-6.488,0,0.0363,0.0557,0.00844,0.11,0.363,98.965
0.614,0.642,1,-5.473,1,0.0449,0.289,0.0,0.13,0.218,117.94
0.57,0.645,5,-5.816,1,0.0304,0.134,0.0,0.147,0.677,81.084
0.699,0.893,9,-5.412,1,0.0431,0.0626,0.0,0.253,0.944,128.044
0.714,0.733,4,-5.021,1,0.043,0.0329,0.0,0.123,0.699,119.992
0.801,0.759,11,-5.398,1,0.0378,0.657,0.0,0.0897,0.821,129.971
0.701,0.591,0,-6.646,1,0.0301,0.0979,2.53e-05,0.551,0.423,98.056
0.587,0.61,10,-6.881,0,0.234,0.0402,0.0,0.167,0.556,130.063
0.583,0.856,6,-5.446,0,0.0445,0.00484,0.0,0.224,0.48,168.053
0.437,0.803,10,-4.791,1,0.04,4.46e-05,0.0164,0.107,0.735,147.507
0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998
0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131
0.423,0.721,0,-8.07,1,0.165,0.00792,0.0,0.38,0.382,161.926
0.819,0.651,1,-5.829,1,0.169,0.00639,0.0,0.122,0.501,139.957
0.674,0.873,1,-4.256,1,0.0285,0.0482,0.0,0.18,0.946,115.01
0.498,0.745,7,-4.231,1,0.0388,0.2,0.0,0.338,0.504,75.974
0.71,0.828,1,-4.725,1,0.0726,0.199,0.0,0.168,0.316,128.027
0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048
0.705,0.515,4,-9.343,1,0.0337,0.365,0.0,0.389,0.803,112.035
0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224
0.297,0.182,1,-10.944,1,0.0298,0.846,0.00267,0.134,0.092,83.391
0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302
0.513,0.841,11,-9.272,0,0.0364,0.0468,0.0425,0.12,0.457,133.266
0.557,0.839,5,-5.449,0,0.101,0.00182,0.0,0.114,0.663,179.995
0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637
0.379,0.849,0,-5.747,1,0.0747,3.44e-05,0.00224,0.298,0.584,146.841
0.571,0.869,10,-6.436,0,0.11,0.00293,0.0328,0.531,0.939,134.617
0.285,0.586,4,-7.712,0,0.0453,0.00429,0.0796,0.123,0.0626,144.44
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04
0.643,0.585,2,-5.994,1,0.0369,0.225,0.0,0.0927,0.188,106.015
0.376,0.835,2,-5.824,0,0.0655,0.0118,3.71e-06,0.471,0.511,160.069
0.604,0.5,10,-7.059,1,0.0252,0.0595,1.7e-06,0.119,0.332,95.239
0.563,0.762,4,-5.687,0,0.0324,0.0341,0.0,0.0425,0.373,124.03
0.463,0.84,0,-5.807,1,0.0385,0.00204,2.16e-06,0.197,0.575,99.991
0.671,0.746,5,-3.769,1,0.0508,0.371,5.69e-06,0.159,0.71,75.469
0.741,0.73,7,-7.07,1,0.0349,0.0279,0.000264,0.0851,0.725,124.001
0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872
0.439,0.636,9,-7.42,1,0.0465,0.0262,1.81e-05,0.057,0.483,166.068
0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038
0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024
0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017
0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066
0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974
0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009
0.562,0.383,4,-8.54,1,0.0356,0.762,0.0,0.0775,0.225,119.113
0.713,0.442,6,-5.909,1,0.0604,0.739,0.0,0.112,0.546,108.038
0.753,0.662,8,-4.25,1,0.0702,0.205,3.66e-06,0.0851,0.466,94.958
0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008
0.551,0.737,1,-5.573,1,0.103,0.466,2.74e-06,0.21,0.611,197.997
0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058
0.698,0.623,8,-7.845,0,0.037,0.623,0.0856,0.179,0.625,102.002
0.587,0.548,8,-5.846,0,0.0339,0.396,0.0,0.109,0.713,186.073
0.794,0.64,1,-5.745,1,0.0306,0.0791,0.0,0.0812,0.851,110.058
0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975
0.744,0.835,11,-6.627,1,0.0383,0.0439,0.0,0.224,0.884,105.029
0.628,0.967,8,-2.43,1,0.0538,0.0217,0.00157,0.336,0.349,125.982
0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077
0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066
0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997
0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019
0.563,0.847,1,-4.493,1,0.0468,0.0891,0.0,0.121,0.666,96.06
0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937
0.656,0.878,3,-11.074,1,0.0363,0.0102,0.00154,0.116,0.453,128.004
0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038
0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172
0.727,0.876,1,-3.175,1,0.258,0.173,0.0,0.167,0.963,99.992
0.793,0.688,0,-4.008,1,0.0386,0.00435,0.00477,0.199,0.502,124.985
0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492
0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989
0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998
0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
0.83,0.746,5,-6.286,0,0.0579,0.00456,0.0,0.26,0.646,125.992
0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328
0.607,0.825,7,-4.451,0,0.0447,0.0519,1.05e-06,0.081,0.467,126.956
0.435,0.836,2,-3.523,1,0.0454,0.136,0.0,0.111,0.575,157.989
0.67,0.784,5,-5.193,1,0.126,0.139,0.0,0.335,0.514,121.903
0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003
0.571,0.588,2,-7.84,1,0.0649,0.155,1.21e-05,0.197,0.325,96.886
0.671,0.843,3,-5.653,1,0.0633,0.155,4.22e-06,0.0881,0.39,112.137
0.746,0.78,0,-4.892,1,0.102,0.319,0.0,0.411,0.569,105.931
0.761,0.784,2,-6.435,0,0.044,0.298,8.22e-05,0.111,0.521,120.074
0.632,0.574,11,-6.247,1,0.0508,0.272,0.0,0.0948,0.385,117.901
0.704,0.659,3,-5.959,1,0.0315,0.00197,3.36e-06,0.141,0.542,120.064
0.544,0.652,11,-6.938,0,0.0527,0.346,1.71e-06,0.114,0.519,145.039
0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053
0.679,0.892,6,-3.446,1,0.0686,0.00133,0.0,0.165,0.783,97.026
0.753,0.836,1,-5.506,0,0.044,0.101,0.000896,0.118,0.661,121.95
0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358
0.705,0.874,8,-6.014,0,0.0454,0.012,4.91e-06,0.334,0.555,125.032
0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726
0.754,0.9,7,-3.379,1,0.239,0.0661,0.0,0.105,0.236,144.058
0.68,0.556,1,-7.258,1,0.054,0.151,2.87e-06,0.0776,0.606,81.984
0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974
0.664,0.76,1,-3.769,0,0.0448,0.318,0.0,0.34,0.7,101.987
0.719,0.861,9,-3.245,1,0.177,0.0679,0.0,0.185,0.581,131.966
0.464,0.824,10,-7.359,1,0.0374,0.467,0.018,0.33,0.539,109.298
0.439,0.43,10,-9.033,1,0.121,0.868,0.00145,0.115,0.15,146.73
0.751,0.618,6,-6.643,0,0.324,0.596,0.0,0.129,0.707,93.728
0.557,0.4,0,-8.16,1,0.0274,0.914,0.000897,0.107,0.348,100.205
0.548,0.769,4,-4.853,1,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712
0.676,0.945,0,-2.594,1,0.0551,0.0159,2.1e-05,0.32,0.494,128.975
0.729,0.622,6,-6.931,0,0.087,0.0216,0.0,0.294,0.588,88.966
0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972
0.662,0.398,11,-6.691,0,0.0275,0.716,0.0,0.111,0.468,107.001
0.733,0.668,8,-4.854,1,0.0647,0.0303,1.69e-06,0.449,0.52,92.006
0.774,0.558,1,-5.86,1,0.042,0.15,0.0,0.279,0.625,94.049
0.593,0.458,5,-9.541,0,0.109,0.388,0.0,0.502,0.513,72.312
0.835,0.333,9,-5.769,1,0.0766,0.266,0.0,0.185,0.385,95.01
0.811,0.418,2,-7.372,1,0.0504,0.0865,0.0,0.0953,0.632,94.969
0.845,0.563,10,-5.133,1,0.103,0.084,0.0,0.0846,0.762,148.013
0.787,0.411,1,-6.632,0,0.109,0.0837,0.0,0.0577,0.44,179.95
0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954
0.809,0.715,11,-5.301,1,0.0409,0.0702,0.0,0.102,0.802,98.977
0.553,0.636,6,-4.38,1,0.152,0.189,0.0,0.0779,0.53,81.969
0.838,0.546,5,-6.811,0,0.295,0.153,0.0,0.0656,0.745,137.027
0.75,0.694,2,-5.876,1,0.0342,0.44,1.53e-06,0.0881,0.656,106.017
0.731,0.588,3,-5.217,1,0.0749,0.334,0.0,0.275,0.449,80.019
0.714,0.798,5,-4.239,0,0.0612,0.00248,0.000678,0.103,0.659,119.017
0.77,0.703,3,-6.032,1,0.0358,0.124,0.0,0.0626,0.873,94.959
0.744,0.556,8,-6.97,1,0.0375,0.0858,0.0,0.1,0.505,105.006
0.716,0.768,5,-6.46,0,0.04,0.00207,7.28e-06,0.116,0.796,127.927
0.822,0.834,6,-2.879,0,0.0663,0.0358,0.0,0.0461,0.77,115.006
0.737,0.538,10,-5.12,1,0.0521,0.458,0.0,0.074,0.597,113.396
0.831,0.452,5,-5.111,0,0.047,0.0803,0.0,0.359,0.534,93.04
0.637,0.695,8,-6.183,1,0.186,0.0454,0.0,0.0897,0.833,176.059
0.815,0.712,1,-4.577,1,0.176,0.204,0.0,0.145,0.713,91.032
0.741,0.498,0,-6.189,0,0.303,0.6,3.5e-06,0.119,0.552,71.502
0.82,0.59,6,-9.208,0,0.297,0.252,0.000201,0.112,0.45,120.047
0.444,0.348,1,-8.657,0,0.0405,0.629,2.27e-06,0.18,0.296,89.068
0.682,0.446,10,-8.152,0,0.0596,0.0995,0.00172,0.431,0.746,104.855
0.698,0.895,0,-4.439,1,0.0628,0.172,1.45e-05,0.409,0.838,114.914
0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999
0.6,0.905,1,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124.032
0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253
0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945
0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954
0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454
0.699,0.732,8,-6.307,0,0.0304,0.0771,0.00198,0.131,0.676,120.028
0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0
0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972
0.327,0.588,4,-6.611,1,0.0336,0.0834,0.0,0.104,0.329,161.074
0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977
0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937
0.583,0.768,9,-6.477,1,0.041,0.000323,0.0162,0.109,0.357,127.952
0.506,0.897,9,-4.632,1,0.26,0.146,0.000451,0.0868,0.525,188.03
0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991
0.511,0.6,2,-5.699,1,0.0268,0.16,5.25e-06,0.114,0.269,146.051
0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006
0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99
0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911
0.371,0.714,5,-5.455,0,0.145,0.127,0.0,0.12,0.325,181.367
0.737,0.837,4,-6.448,0,0.054,0.223,0.0,0.159,0.575,118.998
0.648,0.561,4,-7.004,1,0.0503,0.0479,0.156,0.0781,0.102,124.999
0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837
0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007
0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021
0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249
0.552,0.945,8,-3.771,0,0.0561,0.00676,0.000174,0.0556,0.384,130.011
0.689,0.915,9,-5.348,1,0.0782,0.0227,0.0,0.0888,0.492,124.045
0.647,0.71,0,-4.692,1,0.029,0.000973,0.703,0.0777,0.268,110.059
0.711,0.778,2,-6.346,1,0.0897,0.0273,1.77e-06,0.103,0.827,160.018
0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187
0.56,0.857,4,-4.145,0,0.0384,0.0594,0.0,0.381,0.432,119.975
0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355
0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104
0.423,0.58,1,-4.959,1,0.0243,0.0554,2.92e-06,0.168,0.336,82.755
0.613,0.914,7,-5.153,1,0.03,0.00522,2.21e-06,0.26,0.916,141.978
0.708,0.674,11,-7.434,1,0.107,0.137,0.0,0.258,0.736,152.051
0.698,0.782,1,-5.347,1,0.0853,0.213,0.0,0.181,0.506,112.176
0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987
0.769,0.858,8,-6.01,1,0.15,0.117,0.0186,0.157,0.86,160.049
0.634,0.844,10,-3.809,0,0.042,0.0766,0.0,0.0904,0.246,85.036
0.749,0.757,0,-7.07,1,0.0476,0.0018,0.0102,0.137,0.583,142.97
0.784,0.569,1,-6.651,1,0.234,0.122,0.0,0.219,0.523,80.043
0.672,0.63,4,-6.063,0,0.133,0.00331,1.39e-05,0.263,0.538,170.14
0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019
0.729,0.675,5,-5.292,0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036
0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001
0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95
0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057
0.792,0.647,4,-8.314,1,0.045,0.255,0.000223,0.132,0.694,102.477
0.534,0.855,1,-4.923,0,0.183,0.0607,0.000263,0.346,0.42,122.06
0.737,0.681,10,-10.063,0,0.0536,0.0401,0.0011,0.31,0.799,124.023
0.546,0.894,8,-3.56,1,0.0898,0.459,0.000106,0.322,0.387,125.031
0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017
0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966
0.677,0.881,1,-3.534,0,0.054,0.00445,0.0146,0.359,0.566,128.121
0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268
0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029
0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74
0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902
0.735,0.783,1,-6.577,1,0.0688,0.00416,2.23e-06,0.35,0.6,102.003
0.746,0.799,11,-4.668,0,0.214,0.0783,3.54e-06,0.366,0.59,123.94
0.733,0.622,6,-7.689,0,0.14,0.324,0.0,0.165,0.729,143.934
0.633,0.733,11,-4.676,0,0.159,0.254,0.0,0.348,0.645,127.898
0.737,0.833,1,-4.879,1,0.0358,0.000798,0.12,0.228,0.764,132.965
0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964
0.52,0.962,1,-5.506,0,0.0827,0.000369,0.0,0.33,0.488,131.068
0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03
0.774,0.698,11,-5.448,0,0.0479,0.0113,6.51e-05,0.0676,0.867,97.002
0.673,0.848,5,-4.037,1,0.043,0.00441,0.0,0.143,0.771,115.961
0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011
0.796,0.761,0,-6.299,1,0.0554,0.0213,0.000194,0.124,0.447,115.016
0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446
0.498,0.897,2,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902
0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988
0.801,0.706,1,-6.079,1,0.255,0.000212,0.0,0.15,0.331,138.008
0.541,0.769,9,-3.251,1,0.051,0.104,0.0,0.144,0.406,123.87
0.47,0.203,4,-8.676,1,0.0371,0.758,2.41e-06,0.312,0.325,153.578
0.584,0.374,4,-9.224,1,0.0337,0.617,2.86e-06,0.0694,0.279,147.084
0.793,0.52,11,-7.457,0,0.0696,0.246,0.0,0.0878,0.309,107.014
0.711,0.55,2,-9.682,1,0.0332,0.226,0.00928,0.12,0.616,146.928
0.663,0.436,3,-7.81,1,0.0359,0.488,0.0,0.116,0.316,143.197
0.5,0.757,6,-6.542,0,0.0522,0.0989,2.5e-06,0.324,0.443,175.944
0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795
0.658,0.762,10,-3.028,0,0.0425,0.263,0.0,0.127,0.823,163.864
0.717,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.641,139.959
0.836,0.622,1,-11.003,1,0.0946,0.00269,0.000566,0.335,0.892,102.015
0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974
0.54,0.821,6,-3.789,1,0.0873,0.0397,0.0,0.423,0.685,148.798
0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977
0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964
0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04
0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989
0.875,0.909,9,-3.558,1,0.076,0.14,0.00185,0.0616,0.524,119.999
0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672
0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.246,176.086
0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04
0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02
0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063
0.533,0.755,11,-7.25,0,0.0419,0.0332,0.0,0.233,0.472,86.034
0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776
0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961
0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037
0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905
0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995
0.683,0.9,9,-4.422,1,0.0333,0.0439,0.0,0.177,0.962,117.036
0.622,0.932,11,-4.66,0,0.0498,0.105,2.37e-06,0.328,0.519,108.051
0.471,0.897,9,-2.27,1,0.0597,0.193,0.0,0.196,0.719,159.958
0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971
0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075
0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807
0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022
0.646,0.816,6,-2.65,1,0.0269,0.00496,0.0,0.179,0.865,102.972
0.567,0.839,6,-4.048,0,0.0698,0.0489,0.0,0.103,0.903,160.062
0.388,0.633,9,-4.769,1,0.0275,0.0339,0.0,0.104,0.381,173.947
0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188
0.703,0.643,4,-8.086,1,0.0355,0.00423,0.0,0.367,0.791,112.029
0.634,0.927,1,-3.282,1,0.136,0.048,0.687,0.0864,0.35,128.016
0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519
0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676
0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921
0.59,0.578,10,-5.798,0,0.0528,0.612,0.000162,0.0837,0.264,81.663
0.697,0.877,3,-4.465,1,0.0463,0.457,0.00961,0.083,0.802,101.99
0.687,0.768,7,-5.579,0,0.14,0.232,0.0,0.118,0.865,81.977
0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051
0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175
0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376
0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514
0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961
0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04
0.601,0.946,4,-2.298,0,0.0656,0.0661,1.12e-05,0.388,0.58,141.929
0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861
0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929
0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953
