danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.696,0.943,4,-2.962,1,0.043,0.0736,0.0,0.653,0.832,129.002,audio_features,3CSpzkoL1XgDBZ1q9aDCUV,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,https://api.spotify.com/v1/tracks/3CSpzkoL1XgDBZ1q9aDCUV,https://api.spotify.com/v1/audio-analysis/3CSpzkoL1XgDBZ1q9aDCUV,194867,4
0.567,0.945,9,-7.243,1,0.0458,0.175,2.6e-06,0.35,0.961,150.792,audio_features,7gMOe0gXYcELUoVugfMmHP,spotify:track:7gMOe0gXYcELUoVugfMmHP,https://api.spotify.com/v1/tracks/7gMOe0gXYcELUoVugfMmHP,https://api.spotify.com/v1/audio-analysis/7gMOe0gXYcELUoVugfMmHP,253200,4
0.752,0.684,0,-7.599,1,0.15,0.0994,0.0,0.0897,0.539,141.075,audio_features,64UioB4Nmwgn2f4cbIpAkl,spotify:track:64UioB4Nmwgn2f4cbIpAkl,https://api.spotify.com/v1/tracks/64UioB4Nmwgn2f4cbIpAkl,https://api.spotify.com/v1/audio-analysis/64UioB4Nmwgn2f4cbIpAkl,176440,4
0.69,0.837,7,-8.312,1,0.0289,0.127,7.2e-06,0.102,0.967,113.817,audio_features,59xhCcRskqyMtKzdvLZDfV,spotify:track:59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/tracks/59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/audio-analysis/59xhCcRskqyMtKzdvLZDfV,230160,4
0.631,0.749,7,-8.15,1,0.0576,0.205,5.21e-06,0.0667,0.437,89.646,audio_features,30qVCFYKBtAENjTIBA8FPZ,spotify:track:30qVCFYKBtAENjTIBA8FPZ,https://api.spotify.com/v1/tracks/30qVCFYKBtAENjTIBA8FPZ,https://api.spotify.com/v1/audio-analysis/30qVCFYKBtAENjTIBA8FPZ,247627,4
0.503,0.955,11,-1.533,1,0.381,0.0265,0.0,0.265,0.818,173.521,audio_features,3xkxcbnc7G3XYuZt6eUnI5,spotify:track:3xkxcbnc7G3XYuZt6eUnI5,https://api.spotify.com/v1/tracks/3xkxcbnc7G3XYuZt6eUnI5,https://api.spotify.com/v1/audio-analysis/3xkxcbnc7G3XYuZt6eUnI5,277107,4
0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,audio_features,42et6fnHCw1HIPSrdPprMl,spotify:track:42et6fnHCw1HIPSrdPprMl,https://api.spotify.com/v1/tracks/42et6fnHCw1HIPSrdPprMl,https://api.spotify.com/v1/audio-analysis/42et6fnHCw1HIPSrdPprMl,268360,4
0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
0.576,0.807,2,-4.602,1,0.0454,0.0157,0.0,0.0338,0.765,158.002,audio_features,2moTY9zKAZkRsODU4TUXY6,spotify:track:2moTY9zKAZkRsODU4TUXY6,https://api.spotify.com/v1/tracks/2moTY9zKAZkRsODU4TUXY6,https://api.spotify.com/v1/audio-analysis/2moTY9zKAZkRsODU4TUXY6,223265,4
0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,audio_features,3tgZ9vmhuAY9wEoNUJskzV,spotify:track:3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/tracks/3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/audio-analysis/3tgZ9vmhuAY9wEoNUJskzV,204200,4
0.695,0.837,1,-5.617,0,0.281,0.245,0.0,0.367,0.639,115.067,audio_features,2q95XoeFGixx8b5LNF6Ey1,spotify:track:2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/tracks/2q95XoeFGixx8b5LNF6Ey1,https://api.spotify.com/v1/audio-analysis/2q95XoeFGixx8b5LNF6Ey1,244174,4
0.793,0.774,0,-3.667,0,0.0478,0.156,0.0,0.193,0.547,113.967,audio_features,6Zo3wgDE076K2AuiGZF3CS,spotify:track:6Zo3wgDE076K2AuiGZF3CS,https://api.spotify.com/v1/tracks/6Zo3wgDE076K2AuiGZF3CS,https://api.spotify.com/v1/audio-analysis/6Zo3wgDE076K2AuiGZF3CS,202307,4
0.869,0.691,7,-6.872,1,0.192,0.12,0.0,0.102,0.875,95.019,audio_features,501PoxE6Qti2ekECimQeXK,spotify:track:501PoxE6Qti2ekECimQeXK,https://api.spotify.com/v1/tracks/501PoxE6Qti2ekECimQeXK,https://api.spotify.com/v1/audio-analysis/501PoxE6Qti2ekECimQeXK,249800,4
0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,audio_features,49eplIHvgCLY8HAgcaWrUb,spotify:track:49eplIHvgCLY8HAgcaWrUb,https://api.spotify.com/v1/tracks/49eplIHvgCLY8HAgcaWrUb,https://api.spotify.com/v1/audio-analysis/49eplIHvgCLY8HAgcaWrUb,235012,4
0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4
0.82,0.731,9,-6.02,1,0.159,0.0133,1.94e-05,0.131,0.793,127.076,audio_features,5RzFJd6W40SDTyZkX6xx45,spotify:track:5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,237120,4
0.851,0.629,1,-8.385,1,0.175,0.00705,0.000372,0.0746,0.789,125.984,audio_features,6Rb0ptOEjBjPPQUlQtQGbL,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,https://api.spotify.com/v1/tracks/6Rb0ptOEjBjPPQUlQtQGbL,https://api.spotify.com/v1/audio-analysis/6Rb0ptOEjBjPPQUlQtQGbL,237640,4
0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,audio_features,0Oe49j06Bjrxs8PltuVeaW,spotify:track:0Oe49j06Bjrxs8PltuVeaW,https://api.spotify.com/v1/tracks/0Oe49j06Bjrxs8PltuVeaW,https://api.spotify.com/v1/audio-analysis/0Oe49j06Bjrxs8PltuVeaW,230907,4
0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,1obZSxOoO12yWkwY1kY72N,spotify:track:1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/tracks/1obZSxOoO12yWkwY1kY72N,https://api.spotify.com/v1/audio-analysis/1obZSxOoO12yWkwY1kY72N,229507,4
0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,audio_features,3awwqS1q0EnNUNmvpKdYmU,spotify:track:3awwqS1q0EnNUNmvpKdYmU,https://api.spotify.com/v1/tracks/3awwqS1q0EnNUNmvpKdYmU,https://api.spotify.com/v1/audio-analysis/3awwqS1q0EnNUNmvpKdYmU,206120,4
0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086,audio_features,2U2ONBrf1HJCDxQlynpD6J,spotify:track:2U2ONBrf1HJCDxQlynpD6J,https://api.spotify.com/v1/tracks/2U2ONBrf1HJCDxQlynpD6J,https://api.spotify.com/v1/audio-analysis/2U2ONBrf1HJCDxQlynpD6J,205680,4
0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,audio_features,1PCvKFPWnTXAe2oaReVUcr,spotify:track:1PCvKFPWnTXAe2oaReVUcr,https://api.spotify.com/v1/tracks/1PCvKFPWnTXAe2oaReVUcr,https://api.spotify.com/v1/audio-analysis/1PCvKFPWnTXAe2oaReVUcr,222520,4
0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4
0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4
0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,2iuZJX9X9P0GKaE93xcPjk,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,235493,4
0.722,0.761,11,-4.459,0,0.0475,0.0117,0.0,0.315,0.624,128.044,audio_features,7pYfyrMNPn3wtoCyqcTVoI,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,https://api.spotify.com/v1/tracks/7pYfyrMNPn3wtoCyqcTVoI,https://api.spotify.com/v1/audio-analysis/7pYfyrMNPn3wtoCyqcTVoI,201493,4
0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,audio_features,2bL2gyO6kBdLkNSkxXNh6x,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,231013,4
0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,189960,4
0.656,0.674,7,-5.473,1,0.0269,0.00242,0.0,0.255,0.369,120.001,audio_features,1NNAI51EuoRWw1ydX1zV7S,spotify:track:1NNAI51EuoRWw1ydX1zV7S,https://api.spotify.com/v1/tracks/1NNAI51EuoRWw1ydX1zV7S,https://api.spotify.com/v1/audio-analysis/1NNAI51EuoRWw1ydX1zV7S,225067,4
0.675,0.783,1,-6.284,1,0.0365,0.134,0.0,0.122,0.4,120.018,audio_features,5H0ajL4EHsrcAEGESo2Lzx,spotify:track:5H0ajL4EHsrcAEGESo2Lzx,https://api.spotify.com/v1/tracks/5H0ajL4EHsrcAEGESo2Lzx,https://api.spotify.com/v1/audio-analysis/5H0ajL4EHsrcAEGESo2Lzx,229973,4
0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,audio_features,6cpk00i5TxCqSeqNi2HuIe,spotify:track:6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe,219547,4
0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4
0.792,0.819,10,-4.933,0,0.0367,0.00564,0.000163,0.175,0.515,108.056,audio_features,3tH03v5SIWaglfE3rzXzeB,spotify:track:3tH03v5SIWaglfE3rzXzeB,https://api.spotify.com/v1/tracks/3tH03v5SIWaglfE3rzXzeB,https://api.spotify.com/v1/audio-analysis/3tH03v5SIWaglfE3rzXzeB,286307,4
0.438,0.856,0,-4.158,1,0.0584,0.0268,6.27e-06,0.375,0.49,127.991,audio_features,65n4DkUhKUO4tECIabKwy1,spotify:track:65n4DkUhKUO4tECIabKwy1,https://api.spotify.com/v1/tracks/65n4DkUhKUO4tECIabKwy1,https://api.spotify.com/v1/audio-analysis/65n4DkUhKUO4tECIabKwy1,224520,4
0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,audio_features,7ACxUo21jtTHzy7ZEV56vU,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/tracks/7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/audio-analysis/7ACxUo21jtTHzy7ZEV56vU,293183,4
0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,audio_features,23IJ5wLRhEZ9DOuia5mPiZ,spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/tracks/23IJ5wLRhEZ9DOuia5mPiZ,https://api.spotify.com/v1/audio-analysis/23IJ5wLRhEZ9DOuia5mPiZ,381627,4
0.598,0.851,5,-4.245,0,0.12,0.0355,2.81e-05,0.365,0.612,202.046,audio_features,0F2HPooQ20wUQxOOued2JV,spotify:track:0F2HPooQ20wUQxOOued2JV,https://api.spotify.com/v1/tracks/0F2HPooQ20wUQxOOued2JV,https://api.spotify.com/v1/audio-analysis/0F2HPooQ20wUQxOOued2JV,203987,4
0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4
0.397,0.625,7,-5.829,1,0.0347,0.437,5.47e-06,0.263,0.676,104.54,audio_features,6KqiVlOLfDzJViJVAPym1p,spotify:track:6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p,227760,4
0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,audio_features,1rxoyGj1QuPoVi8fOft1Kt,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/tracks/1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/audio-analysis/1rxoyGj1QuPoVi8fOft1Kt,165667,4
0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,audio_features,1jOLTO379yIu9aMnCkpMQl,spotify:track:1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/tracks/1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/audio-analysis/1jOLTO379yIu9aMnCkpMQl,242973,3
0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,audio_features,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/tracks/4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/audio-analysis/4JOyMhad5dD81uGYLGgKrS,66533,4
0.474,0.939,11,-8.884,0,0.199,0.00472,0.674,0.19,0.499,166.829,audio_features,1FTCA6wQwulQFokDddKE68,spotify:track:1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/tracks/1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/audio-analysis/1FTCA6wQwulQFokDddKE68,72640,4
0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,audio_features,2jtUGFsqanQ82zqDlhiKIp,spotify:track:2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/tracks/2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/audio-analysis/2jtUGFsqanQ82zqDlhiKIp,118627,4
0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs,91760,4
0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,audio_features,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/tracks/5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/audio-analysis/5eZrW59C3UgBhkqNlowEID,96467,4
0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,audio_features,5aHHf6jrqDRb1fcBmue2kn,spotify:track:5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/tracks/5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/audio-analysis/5aHHf6jrqDRb1fcBmue2kn,141613,1
0.522,0.453,2,-7.859,1,0.0295,0.831,1.21e-06,0.101,0.306,103.879,audio_features,3DWOTqMQGp5q75fnVsWwaN,spotify:track:3DWOTqMQGp5q75fnVsWwaN,https://api.spotify.com/v1/tracks/3DWOTqMQGp5q75fnVsWwaN,https://api.spotify.com/v1/audio-analysis/3DWOTqMQGp5q75fnVsWwaN,233280,4
0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,audio_features,2xabqm0YNQCTcPteQjJ22K,spotify:track:2xabqm0YNQCTcPteQjJ22K,https://api.spotify.com/v1/tracks/2xabqm0YNQCTcPteQjJ22K,https://api.spotify.com/v1/audio-analysis/2xabqm0YNQCTcPteQjJ22K,235560,4
0.572,0.576,7,-7.042,0,0.0336,0.00734,0.0,0.287,0.549,181.009,audio_features,5Ph2oeskX0U9IwhsBY2zKj,spotify:track:5Ph2oeskX0U9IwhsBY2zKj,https://api.spotify.com/v1/tracks/5Ph2oeskX0U9IwhsBY2zKj,https://api.spotify.com/v1/audio-analysis/5Ph2oeskX0U9IwhsBY2zKj,228520,4
0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,audio_features,6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840,4
0.599,0.854,9,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,audio_features,7D49Iig0avHre9RFSUMkd2,spotify:track:7D49Iig0avHre9RFSUMkd2,https://api.spotify.com/v1/tracks/7D49Iig0avHre9RFSUMkd2,https://api.spotify.com/v1/audio-analysis/7D49Iig0avHre9RFSUMkd2,234547,4
0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,audio_features,37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,245467,4
0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,audio_features,5NLuC70kZQv8q34QyQa1DP,spotify:track:5NLuC70kZQv8q34QyQa1DP,https://api.spotify.com/v1/tracks/5NLuC70kZQv8q34QyQa1DP,https://api.spotify.com/v1/audio-analysis/5NLuC70kZQv8q34QyQa1DP,208653,5
0.592,0.788,6,-4.924,0,0.201,0.0599,2.54e-06,0.125,0.755,89.949,audio_features,2ONIJ40u0Attbm3miIIpNO,spotify:track:2ONIJ40u0Attbm3miIIpNO,https://api.spotify.com/v1/tracks/2ONIJ40u0Attbm3miIIpNO,https://api.spotify.com/v1/audio-analysis/2ONIJ40u0Attbm3miIIpNO,224493,4
0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,audio_features,6LbbHFEajG9e4m0G3L47c4,spotify:track:6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/tracks/6LbbHFEajG9e4m0G3L47c4,https://api.spotify.com/v1/audio-analysis/6LbbHFEajG9e4m0G3L47c4,180943,4
0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,audio_features,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/audio-analysis/0cJPLFrlV7TTCyPLupHzcH,511400,4
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,331267,4
0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,audio_features,2MuWTIM3b0YEAskbeeFE1i,spotify:track:2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/tracks/2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/audio-analysis/2MuWTIM3b0YEAskbeeFE1i,515387,4
0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,audio_features,563SfWAHJs4FBZMkRN0IFN,spotify:track:563SfWAHJs4FBZMkRN0IFN,https://api.spotify.com/v1/tracks/563SfWAHJs4FBZMkRN0IFN,https://api.spotify.com/v1/audio-analysis/563SfWAHJs4FBZMkRN0IFN,223079,4
0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,audio_features,1Lxhfhq1F0rkpb8GqoSJ6O,spotify:track:1Lxhfhq1F0rkpb8GqoSJ6O,https://api.spotify.com/v1/tracks/1Lxhfhq1F0rkpb8GqoSJ6O,https://api.spotify.com/v1/audio-analysis/1Lxhfhq1F0rkpb8GqoSJ6O,224258,4
0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,audio_features,1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3,https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3,232947,4
0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,audio_features,760klboT1E03jUt7CiVhbV,spotify:track:760klboT1E03jUt7CiVhbV,https://api.spotify.com/v1/tracks/760klboT1E03jUt7CiVhbV,https://api.spotify.com/v1/audio-analysis/760klboT1E03jUt7CiVhbV,190186,4
0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,audio_features,4bZd0nRuX8HyjeXAUBczvm,spotify:track:4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/tracks/4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/audio-analysis/4bZd0nRuX8HyjeXAUBczvm,223800,4
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4
0.702,0.749,9,-5.624,0,0.0438,0.0493,0.0,0.0812,0.208,128.01,audio_features,5fuIfc73negWUuLikBIQTR,spotify:track:5fuIfc73negWUuLikBIQTR,https://api.spotify.com/v1/tracks/5fuIfc73negWUuLikBIQTR,https://api.spotify.com/v1/audio-analysis/5fuIfc73negWUuLikBIQTR,228733,4
0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653,4
0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,audio_features,3GpbwCm3YxiWDvy29Uo3vP,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP,204640,4
0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
